movie_id,movie_title,release_date,video_release_date,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
440,"Hunchback of Notre Dame, The (1996)",21-Jun-1996,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441,White Squall (1996),01-Jan-1996,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
442,Star Wars (1977),01-Jan-1977,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
443,"Crow, The (1994)",01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
444,"Kid in King Arthur's Court, A (1995)",01-Jan-1995,,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
445,Surviving Picasso (1996),20-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
446,I.Q. (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
447,Jimmy Hollywood (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448,"Replacement Killers, The (1998)",06-Feb-1998,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
449,That Darn Cat! (1997),14-Feb-1997,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
450,"Leading Man, The (1996)",16-Jan-1998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
451,Phenomenon (1996),29-Jun-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
452,Kull the Conqueror (1997),29-Aug-1997,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
454,Dragonheart (1996),31-May-1996,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455,Persuasion (1995),25-Sep-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
456,Losing Chase (1996),01-Jan-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,"Great White Hype, The (1996)",03-May-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458,"Brothers McMullen, The (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Mrs. Doubtfire (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Rear Window (1954),01-Jan-1954,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
461,"Believers, The (1987)",01-Jan-1987,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
462,Restoration (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
463,Gridlock'd (1997),29-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,Cat People (1982),01-Jan-1982,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
465,Killing Zoe (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466,Tales From the Crypt Presents: Demon Knight (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
467,Men of Means (1998),01-Jan-1997,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,Blues Brothers 2000 (1998),06-Feb-1998,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
469,Ghosts of Mississippi (1996),20-Dec-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470,'Til There Was You (1997),30-May-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
471,True Lies (1994),01-Jan-1994,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
472,Lover's Knot (1996),12-Jul-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Manny & Lo (1996),26-Jul-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
474,Mad Love (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
475,Sudden Manhattan (1996),13-Jun-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Man of the Year (1995),01-Mar-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
477,"Last of the Mohicans, The (1992)",01-Jan-1992,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
478,"Mark of Zorro, The (1940)",01-Jan-1940,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,"Fan, The (1996)",16-Aug-1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480,"Thin Blue Line, The (1988)",01-Jan-1988,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,Night Falls on Manhattan (1997),16-May-1997,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
482,"Prophecy II, The (1998)",16-Jan-1998,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
483,Steel (1997),15-Aug-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Foreign Student (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
485,Laura (1944),01-Jan-1944,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
486,"Machine, The (1994)",01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
487,Mother Night (1996),01-Nov-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
488,Benny & Joon (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
489,Fled (1996),19-Jul-1996,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Die Hard (1988),01-Jan-1988,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491,Body Snatchers (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
492,Braindead (1992),01-Jan-1992,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
493,Bitter Moon (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
494,Stag (1997),01-Jan-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,Judge Dredd (1995),01-Jan-1995,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
496,Blood Beach (1981),01-Jan-1981,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
497,Tombstone (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,"Line King: Al Hirschfeld, The (1996)",11-Oct-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,"Pyromaniac's Love Story, A (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
500,Nightwatch (1997),22-Apr-1997,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
501,Heidi Fleiss: Hollywood Madam (1995) ,09-Feb-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
502,Lone Star (1996),21-Jun-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
503,Last Man Standing (1996),20-Sep-1996,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
504,"Christmas Carol, A (1938)",01-Jan-1938,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
505,Spy Hard (1996),24-May-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Cool Runnings (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Picnic (1955),01-Jan-1955,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,Casper (1995),01-Jan-1995,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,"African Queen, The (1951)",01-Jan-1951,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
510,Alien: Resurrection (1997),01-Jan-1997,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
511,Disclosure (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
512,Air Force One (1997),01-Jan-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,All About Eve (1950),01-Jan-1950,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,Nobody's Fool (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515,Twisted (1996),01-Jan-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
516,Breaking the Waves (1996),15-Nov-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
517,Lost Horizon (1937),01-Jan-1937,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518,Star Trek V: The Final Frontier (1989),01-Jan-1989,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
519,Joe's Apartment (1996),26-Jul-1996,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
520,"Ref, The (1994)",01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,"Hate (Haine, La) (1995)",09-Feb-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
522,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Absolute Power (1997),14-Feb-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
524,"Beverly Hillbillies, The (1993)",01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Little Women (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526,"Parent Trap, The (1961)",01-Jan-1961,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,James and the Giant Peach (1996),12-Apr-1996,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528,Carlito's Way (1993),01-Jan-1993,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
529,What's Eating Gilbert Grape (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
530,Time Tracers (1995),01-Jan-1995,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
531,Dazed and Confused (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
532,"Edge, The (1997)",26-Sep-1997,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,Lassie (1994),01-Jan-1994,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Once Upon a Time... When We Were Colored (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,Suture (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
536,"Walking Dead, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
537,Catwalk (1995),07-Jun-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
538,Antonia's Line (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,"Band Wagon, The (1953)",01-Jan-1953,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
540,Dead Presidents (1995),01-Jan-1995,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
541,2 Days in the Valley (1996),27-Sep-1996,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,"Affair to Remember, An (1957)",01-Jan-1957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
543,Screamers (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
544,Loch Ness (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
545,Daniel Defoe's Robinson Crusoe (1996),01-Jan-1996,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,M (1931),01-Jan-1931,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
547,Chungking Express (1994),16-Feb-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
548,Foreign Correspondent (1940),01-Jan-1940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
549,"Mirror Has Two Faces, The (1996)",15-Nov-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
550,"American in Paris, An (1951)",01-Jan-1951,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
551,Metro (1997),17-Jan-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Fly Away Home (1996),13-Sep-1996,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Natural Born Killers (1994),01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
554,City Hall (1996),16-Feb-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
555,Relative Fear (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
556,Deconstructing Harry (1997),01-Jan-1997,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
557,Diva (1981),01-Jan-1981,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
558,Calendar Girl (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559,Eye for an Eye (1996),01-Jan-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
560,"Sex, Lies, and Videotape (1989)",01-Jan-1989,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
561,Tetsuo II: Body Hammer (1992),20-Jun-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
562,"Shooter, The (1995)",01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,"Scarlet Letter, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
564,For the Moment (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
565,Flesh and Bone (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
566,Love! Valour! Compassion! (1997),16-May-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
567,"Right Stuff, The (1983)",01-Jan-1983,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,Brazil (1985),01-Jan-1985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,Georgia (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,Paths of Glory (1957),01-Jan-1957,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
571,Spawn (1997),01-Aug-1997,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
572,Mute Witness (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,Bound (1996),04-Oct-1996,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
574,Critical Care (1997),01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Babe (1995),01-Jan-1995,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
576,First Knight (1995),01-Jan-1995,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
577,Four Days in September (1997),23-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
578,FairyTale: A True Story (1997),01-Jan-1997,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
579,Naked Gun 33 1/3: The Final Insult (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Liar Liar (1997),21-Mar-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Bhaji on the Beach (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
582,12 Angry Men (1957),01-Jan-1957,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583,To Kill a Mockingbird (1962),01-Jan-1962,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,"Babysitter, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
585,Army of Darkness (1993),01-Jan-1993,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
586,Space Jam (1996),15-Nov-1996,,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
587,Funny Face (1957),01-Jan-1957,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
588,Psycho (1960),01-Jan-1960,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
589,"Scarlet Letter, The (1926)",01-Jan-1926,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,Bram Stoker's Dracula (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
591,"Spitfire Grill, The (1996)",06-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
592,Body Parts (1991),01-Jan-1991,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
593,Alphaville (1965),01-Jan-1965,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,Chain Reaction (1996),31-Jul-1996,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
595,To Catch a Thief (1955),01-Jan-1955,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
596,Richie Rich (1994),01-Jan-1994,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Top Gun (1986),01-Jan-1986,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,Johnny Mnemonic (1995),01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
599,My Fair Lady (1964),01-Jan-1964,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
600,Clean Slate (Coup de Torchon) (1981),01-Jan-1981,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601,"Addiction, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
602,Maya Lin: A Strong Clear Vision (1994),01-Jan-1994,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603,"Time to Kill, A (1996)",13-Jul-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
604,Angels and Insects (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
605,Canadian Bacon (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
606,Lawrence of Arabia (1962),01-Jan-1962,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,"Grifters, The (1990)",01-Jan-1990,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
608,Harlem (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
609,Rising Sun (1993),01-Jan-1993,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
610,Man of the House (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Clueless (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
612,I Like It Like That (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
613,Wild Bill (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
614,Waiting to Exhale (1995),15-Jan-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
615,Of Human Bondage (1934),01-Jan-1934,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,That Old Feeling (1997),04-Apr-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
617,Crows and Sparrows (1949),01-Jan-1949,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Back to the Future (1985),01-Jan-1985,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
619,Moll Flanders (1996),14-Jun-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,Independence Day (ID4) (1996),03-Jul-1996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
621,Tin Cup (1996),16-Aug-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
622,Cliffhanger (1993),01-Jan-1993,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
623,Tom and Huck (1995),01-Jan-1995,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,"Price Above Rubies, A (1998)",20-Mar-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,Tough and Deadly (1995),01-Jan-1995,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
626,Leaving Las Vegas (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
627,House Arrest (1996),02-Aug-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Caught (1996),27-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
629,Incognito (1997),01-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
630,Mercury Rising (1998),27-Mar-1998,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
631,Salut cousin! (1996),21-Feb-1997,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
632,"Big Green, The (1995)",01-Jan-1995,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
633,"Great Race, The (1965)",01-Jan-1965,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
634,Washington Square (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,Marvin's Room (1996),18-Dec-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
636,Guantanamera (1994),16-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
637,"Baby-Sitters Club, The (1995)",01-Jan-1995,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Keys to Tulsa (1997),11-Apr-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
639,Bliss (1997),06-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
640,Children of the Corn: The Gathering (1996),01-Jan-1996,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
641,Star Trek: The Motion Picture (1979),01-Jan-1979,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642,"Island of Dr. Moreau, The (1996)",23-Aug-1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
643,While You Were Sleeping (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
644,Apollo 13 (1995),01-Jan-1995,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
645,Friday (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Hugo Pool (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
647,Batman Returns (1992),01-Jan-1992,,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
648,Reality Bites (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
649,Blink (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
650,Underworld (1997),09-May-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
651,Mondo (1996),27-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,Thirty-Two Short Films About Glenn Gould (1993),01-Jan-1993,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
653,Girl 6 (1996),22-Mar-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Star Kid (1997),16-Jan-1998,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
655,Showgirls (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
656,"Shaggy Dog, The (1959)",01-Jan-1959,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Buddy (1997),06-Jun-1997,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,"Magic Hour, The (1998)",30-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Face/Off (1997),27-Jun-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
660,"Glass Shield, The (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,Fargo (1996),14-Feb-1997,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
662,Larger Than Life (1996),01-Nov-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Charade (1963),01-Jan-1963,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
664,Late Bloomers (1996),06-Jun-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
