"USER_ID_MOVIE_ID","PREDICTED_RATING"
475_1113,3.0
475_1133,1.0
475_1166,2.0
475_1168,3.0
475_1199,3.0
475_1220,5.0
475_1234,2.0
475_1260,3.0
475_1289,3.0
475_1299,4.0
475_1353,1.0
475_1373,4.0
475_1388,4.0
475_1396,3.0
475_1468,5.0
475_1486,2.0
475_1498,4.0
475_1524,3.0
476_134,4.0
476_431,3.0
476_685,4.0
476_912,3.0
476_931,4.0
476_963,3.0
476_1060,3.0
476_1150,5.0
476_1439,4.0
476_1486,4.0
477_48,3.0
477_85,4.0
477_105,4.0
477_130,4.0
477_242,5.0
477_247,3.0
477_261,4.0
477_364,3.0
477_409,2.0
477_430,3.0
477_471,3.0
477_510,2.0
477_568,5.0
477_571,2.0
477_593,4.0
477_696,5.0
477_743,3.0
477_971,4.0
477_1013,3.0
477_1128,4.0
477_1201,2.0
477_1398,4.0
477_1449,4.0
477_1467,4.0
477_1528,2.0
478_81,1.0
478_192,1.0
478_224,3.0
478_231,1.0
478_368,1.0
478_408,2.0
478_494,1.0
478_552,5.0
478_739,1.0
478_749,2.0
478_787,1.0
478_823,1.0
478_923,1.0
478_1051,1.0
478_1095,1.0
478_1212,1.0
478_1231,3.0
478_1270,1.0
478_1364,1.0
478_1373,3.0
478_1379,3.0
478_1464,1.0
478_1480,1.0
478_1481,4.0
479_18,2.0
479_66,3.0
479_125,2.0
479_147,4.0
479_188,3.0
479_242,1.0
479_293,3.0
479_313,2.0
479_336,3.0
479_413,2.0
479_438,4.0
479_459,3.0
479_580,3.0
479_618,3.0
479_778,4.0
479_795,4.0
479_891,3.0
479_911,4.0
479_1003,3.0
479_1061,2.0
479_1133,1.0
479_1168,4.0
479_1288,4.0
479_1298,2.0
479_1357,1.0
479_1382,2.0
479_1384,3.0
479_1438,3.0
479_1497,3.0
479_1516,3.0
480_27,5.0
480_36,2.0
480_42,1.0
480_63,3.0
480_94,3.0
480_111,3.0
480_154,2.0
480_242,3.0
480_296,2.0
480_345,1.0
480_384,4.0
480_401,2.0
480_405,3.0
480_411,2.0
480_431,3.0
480_434,4.0
480_443,2.0
480_490,3.0
480_553,2.0
480_590,3.0
480_620,1.0
480_641,2.0
480_647,3.0
480_690,3.0
480_695,1.0
480_702,2.0
480_800,4.0
480_814,3.0
480_891,3.0
480_901,3.0
480_910,3.0
480_942,3.0
480_948,3.0
480_1022,3.0
480_1035,4.0
480_1061,3.0
480_1075,3.0
480_1090,3.0
480_1097,3.0
480_1139,3.0
480_1186,3.0
480_1304,3.0
480_1305,5.0
480_1333,3.0
480_1343,2.0
480_1399,3.0
480_1449,2.0
480_1468,2.0
480_1486,1.0
480_1541,3.0
481_634,2.0
481_707,1.0
481_787,1.0
481_913,4.0
481_1051,1.0
481_1280,1.0
481_1332,2.0
482_154,1.0
482_160,4.0
482_191,1.0
482_227,3.0
482_419,1.0
482_502,4.0
482_580,1.0
482_603,4.0
482_661,4.0
482_670,3.0
482_706,2.0
482_1113,3.0
482_1178,2.0
482_1229,1.0
482_1232,1.0
482_1242,1.0
482_1318,1.0
482_1331,1.0
482_1373,5.0
482_1471,3.0
483_22,3.0
483_54,4.0
483_106,4.0
483_112,4.0
483_158,4.0
483_274,3.0
483_303,4.0
483_350,2.0
483_374,4.0
483_393,5.0
483_422,3.0
483_607,2.0
483_618,3.0
483_621,3.0
483_661,1.0
483_707,1.0
483_807,3.0
483_850,5.0
483_892,1.0
483_901,3.0
483_928,2.0
483_948,4.0
483_1036,3.0
483_1075,3.0
483_1162,3.0
483_1229,3.0
483_1288,3.0
483_1298,2.0
483_1305,5.0
483_1331,4.0
483_1396,3.0
483_1452,4.0
483_1460,5.0
483_1484,4.0
483_1498,2.0
484_4,3.0
484_25,1.0
484_58,5.0
484_68,1.0
484_81,1.0
484_96,1.0
484_99,4.0
484_100,5.0
484_114,1.0
484_118,5.0
484_153,1.0
484_158,1.0
484_159,1.0
484_160,5.0
484_164,3.0
484_171,5.0
484_190,5.0
484_191,3.0
484_220,4.0
484_224,4.0
484_225,3.0
484_227,1.0
484_234,5.0
484_284,5.0
484_294,4.0
484_299,5.0
484_327,1.0
484_359,4.0
484_368,1.0
484_386,4.0
484_391,4.0
484_399,5.0
484_409,3.0
484_418,1.0
484_433,1.0
484_436,5.0
484_442,5.0
484_454,1.0
484_483,3.0
484_516,1.0
484_519,1.0
484_547,1.0
484_556,4.0
484_567,4.0
484_571,1.0
484_573,5.0
484_588,5.0
484_603,4.0
484_618,3.0
484_706,2.0
484_712,4.0
484_726,1.0
484_752,2.0
484_758,5.0
484_783,4.0
484_803,4.0
484_810,1.0
484_826,1.0
484_832,3.0
484_846,1.0
484_848,1.0
484_858,4.0
484_871,1.0
484_891,4.0
484_915,3.0
484_923,4.0
484_963,5.0
484_972,1.0
484_990,1.0
484_991,1.0
484_1013,1.0
484_1019,1.0
484_1043,1.0
484_1044,1.0
484_1097,3.0
484_1111,1.0
484_1139,4.0
484_1150,5.0
484_1153,4.0
484_1166,5.0
484_1192,1.0
484_1207,4.0
484_1216,1.0
484_1219,1.0
484_1229,1.0
484_1231,1.0
484_1234,2.0
484_1246,4.0
484_1252,5.0
484_1255,1.0
484_1274,2.0
484_1280,4.0
484_1287,1.0
484_1289,5.0
484_1298,3.0
484_1299,4.0
484_1336,1.0
484_1353,3.0
484_1364,1.0
484_1366,1.0
484_1376,5.0
484_1381,5.0
484_1388,4.0
484_1391,5.0
484_1392,2.0
484_1402,1.0
484_1429,5.0
484_1441,1.0
484_1449,4.0
484_1471,4.0
484_1472,1.0
484_1473,3.0
484_1482,1.0
484_1484,5.0
484_1491,2.0
484_1500,1.0
484_1508,4.0
484_1524,5.0
484_1535,1.0
484_1539,1.0
485_7,3.0
485_55,1.0
485_118,4.0
485_125,4.0
485_134,5.0
485_220,5.0
485_242,4.0
485_254,5.0
485_267,3.0
485_327,3.0
485_359,5.0
485_375,4.0
485_413,3.0
485_419,2.0
485_431,4.0
485_435,4.0
485_446,2.0
485_451,1.0
485_497,3.0
485_506,2.0
485_511,5.0
485_512,1.0
485_520,3.0
485_553,2.0
485_582,3.0
485_597,4.0
485_603,3.0
485_618,3.0
485_626,4.0
485_644,5.0
485_763,3.0
485_778,4.0
485_800,4.0
485_812,4.0
485_822,4.0
485_826,1.0
485_867,1.0
485_891,5.0
485_893,3.0
485_931,3.0
485_963,4.0
485_978,1.0
485_992,1.0
485_1003,4.0
485_1004,3.0
485_1009,4.0
485_1022,4.0
485_1031,4.0
485_1036,2.0
485_1048,2.0
485_1200,5.0
485_1255,3.0
485_1280,1.0
485_1305,4.0
485_1315,5.0
485_1343,1.0
485_1349,2.0
485_1382,5.0
485_1398,3.0
485_1407,4.0
485_1415,4.0
485_1439,5.0
485_1462,2.0
485_1499,2.0
485_1516,4.0
486_98,4.0
486_101,4.0
486_104,4.0
486_106,5.0
486_119,4.0
486_157,3.0
486_220,5.0
486_225,1.0
486_232,1.0
486_233,5.0
486_241,4.0
486_242,5.0
486_254,3.0
486_259,5.0
486_265,2.0
486_292,5.0
486_322,1.0
486_335,2.0
486_378,4.0
486_398,4.0
486_455,5.0
486_507,5.0
486_527,3.0
486_575,2.0
486_582,3.0
486_599,5.0
486_618,5.0
486_620,1.0
486_661,1.0
486_670,5.0
486_780,2.0
486_791,5.0
486_819,4.0
486_829,3.0
486_842,5.0
486_854,4.0
486_882,4.0
486_883,3.0
486_899,2.0
486_953,1.0
486_960,4.0
486_963,3.0
486_987,5.0
486_1034,5.0
486_1104,4.0
486_1124,4.0
486_1139,4.0
486_1201,4.0
486_1246,5.0
486_1261,5.0
486_1332,2.0
486_1398,2.0
486_1400,1.0
486_1405,5.0
486_1433,3.0
486_1455,5.0
486_1484,3.0
487_106,5.0
487_147,3.0
487_220,4.0
487_242,5.0
487_284,4.0
487_494,2.0
487_891,3.0
487_910,3.0
487_1075,5.0
487_1134,2.0
487_1178,5.0
487_1194,4.0
487_1220,3.0
487_1236,5.0
487_1246,4.0
487_1376,5.0
487_1381,5.0
487_1382,1.0
487_1486,1.0
487_1516,3.0
488_4,2.0
488_56,2.0
488_94,4.0
488_104,4.0
488_113,4.0
488_134,4.0
488_191,1.0
488_220,5.0
488_225,2.0
488_320,2.0
488_392,2.0
488_409,2.0
488_460,1.0
488_557,4.0
488_568,3.0
488_618,3.0
488_643,4.0
488_661,1.0
488_677,5.0
488_769,1.0
488_780,2.0
488_816,2.0
488_850,4.0
488_851,3.0
488_910,2.0
488_931,2.0
488_963,3.0
488_1075,3.0
488_1104,4.0
488_1124,2.0
488_1139,4.0
488_1150,2.0
488_1168,3.0
488_1195,4.0
488_1218,3.0
488_1311,1.0
488_1333,2.0
488_1399,4.0
488_1467,4.0
488_1468,2.0
489_34,5.0
489_241,4.0
489_293,4.0
489_364,4.0
489_385,4.0
489_560,3.0
489_626,5.0
489_1166,5.0
490_119,2.0
490_134,4.0
490_241,4.0
490_284,4.0
490_509,3.0
490_746,2.0
490_800,5.0
490_912,5.0
490_1189,4.0
490_1376,5.0
490_1467,4.0
491_96,2.0
491_106,4.0
491_130,3.0
491_192,2.0
491_224,2.0
491_226,2.0
491_242,3.0
491_243,3.0
491_263,1.0
491_265,2.0
491_293,4.0
491_302,2.0
491_311,2.0
491_345,1.0
491_375,4.0
491_393,4.0
491_434,4.0
491_490,3.0
491_567,4.0
491_571,2.0
491_582,3.0
491_599,4.0
491_644,2.0
491_661,4.0
491_800,4.0
491_891,5.0
491_894,3.0
491_910,3.0
491_963,3.0
491_1034,4.0
491_1050,1.0
491_1133,3.0
491_1139,3.0
491_1224,2.0
491_1240,4.0
491_1246,4.0
491_1261,5.0
491_1280,1.0
491_1307,4.0
491_1324,3.0
491_1342,3.0
491_1407,3.0
491_1420,4.0
491_1449,3.0
491_1492,3.0
491_1504,2.0
491_1512,3.0
492_129,1.0
492_192,1.0
492_373,2.0
492_408,1.0
492_422,3.0
492_442,5.0
492_455,4.0
492_462,2.0
492_619,4.0
492_620,1.0
492_670,4.0
492_723,5.0
492_787,1.0
492_1033,2.0
492_1119,2.0
492_1166,1.0
492_1221,2.0
492_1229,4.0
492_1232,1.0
492_1287,4.0
492_1331,1.0
492_1339,4.0
492_1357,5.0
492_1398,2.0
492_1472,1.0
492_1481,2.0
492_1492,4.0
492_1510,5.0
493_96,2.0
493_693,4.0
493_707,1.0
493_787,1.0
493_1491,1.0
494_104,5.0
494_144,5.0
494_319,1.0
494_492,4.0
494_519,5.0
494_553,5.0
494_568,5.0
494_570,4.0
494_588,4.0
494_661,3.0
494_707,1.0
494_743,4.0
494_748,4.0
494_855,5.0
494_913,5.0
494_941,3.0
494_948,4.0
494_968,4.0
494_1134,3.0
494_1146,4.0
494_1391,5.0
494_1443,4.0
495_158,1.0
495_172,5.0
495_285,3.0
495_341,1.0
495_372,3.0
495_409,2.0
495_512,1.0
495_693,3.0
495_1043,5.0
495_1046,5.0
495_1063,3.0
495_1292,3.0
495_1332,2.0
495_1373,3.0
495_1489,1.0
495_1535,1.0
495_1541,1.0
496_226,3.0
496_304,3.0
496_311,3.0
496_706,2.0
496_746,2.0
496_1280,1.0
496_1357,3.0
496_1471,3.0
497_345,1.0
497_1288,3.0
497_1318,1.0
497_1331,5.0
497_1357,5.0
497_1522,1.0
498_6,3.0
498_23,3.0
498_141,4.0
498_438,1.0
498_512,1.0
498_583,4.0
498_725,3.0
498_738,4.0
498_845,5.0
498_850,4.0
498_905,4.0
498_963,4.0
498_1063,4.0
498_1132,4.0
498_1194,2.0
498_1323,4.0
498_1338,4.0
498_1382,1.0
498_1487,3.0
499_102,2.0
499_510,2.0
499_518,1.0
499_641,3.0
499_707,1.0
499_1006,5.0
499_1489,2.0
500_7,3.0
500_27,3.0
500_46,3.0
500_191,1.0
500_203,3.0
500_223,4.0
500_245,3.0
500_327,4.0
500_374,4.0
500_409,2.0
500_422,3.0
500_585,5.0
500_620,1.0
500_642,3.0
500_706,2.0
500_707,1.0
500_794,2.0
500_850,2.0
500_890,4.0
500_1113,3.0
500_1142,2.0
500_1332,2.0
500_1486,4.0
500_1510,5.0
501_4,2.0
501_10,3.0
501_18,4.0
501_22,2.0
501_24,2.0
501_30,4.0
501_42,4.0
501_49,4.0
501_111,2.0
501_126,4.0
501_134,5.0
501_179,3.0
501_234,5.0
501_241,5.0
501_243,5.0
501_247,4.0
501_267,3.0
501_294,4.0
501_302,3.0
501_303,5.0
501_322,3.0
501_374,1.0
501_392,5.0
501_413,2.0
501_442,5.0
501_458,4.0
501_497,2.0
501_502,5.0
501_507,3.0
501_516,1.0
501_523,1.0
501_541,3.0
501_542,2.0
501_560,3.0
501_580,2.0
501_595,4.0
501_606,4.0
501_633,1.0
501_665,4.0
501_695,4.0
501_723,5.0
501_726,1.0
501_746,4.0
501_769,3.0
501_791,4.0
501_792,3.0
501_797,1.0
501_800,4.0
501_824,5.0
501_828,3.0
501_831,2.0
501_832,3.0
501_838,4.0
501_864,3.0
501_891,4.0
501_899,2.0
501_971,2.0
501_1036,2.0
501_1050,1.0
501_1060,4.0
501_1066,5.0
501_1119,1.0
501_1128,4.0
501_1132,5.0
501_1143,4.0
501_1168,5.0
501_1192,1.0
501_1194,3.0
501_1195,4.0
501_1201,2.0
501_1218,3.0
501_1232,1.0
501_1234,2.0
501_1240,1.0
501_1246,4.0
501_1289,4.0
501_1310,5.0
501_1316,4.0
501_1321,4.0
501_1338,5.0
501_1356,1.0
501_1357,5.0
501_1370,2.0
501_1376,5.0
501_1381,5.0
501_1382,4.0
501_1393,5.0
501_1396,1.0
501_1405,5.0
501_1452,4.0
501_1473,3.0
501_1516,4.0
501_1523,1.0
501_1524,5.0
501_1526,4.0
502_17,2.0
502_34,3.0
502_67,2.0
502_94,1.0
502_104,3.0
502_106,5.0
502_112,1.0
502_121,1.0
502_125,1.0
502_130,2.0
502_134,4.0
502_168,1.0
502_191,1.0
502_203,3.0
502_204,1.0
502_216,3.0
502_220,3.0
502_242,3.0
502_250,1.0
502_253,3.0
502_263,4.0
502_267,5.0
502_288,1.0
502_297,3.0
502_318,5.0
502_327,2.0
502_328,1.0
502_334,2.0
502_341,2.0
502_365,3.0
502_378,3.0
502_391,4.0
502_413,4.0
502_417,1.0
502_437,4.0
502_451,4.0
502_506,2.0
502_528,2.0
502_567,4.0
502_568,3.0
502_594,2.0
502_609,1.0
502_661,2.0
502_726,3.0
502_800,4.0
502_801,1.0
502_829,1.0
502_832,3.0
502_847,2.0
502_922,1.0
502_1006,1.0
502_1010,2.0
502_1022,3.0
502_1036,3.0
502_1048,2.0
502_1061,2.0
502_1062,2.0
502_1065,2.0
502_1068,2.0
502_1099,2.0
502_1133,4.0
502_1135,4.0
502_1156,2.0
502_1178,3.0
502_1195,4.0
502_1200,5.0
502_1220,2.0
502_1229,3.0
502_1232,1.0
502_1280,1.0
502_1281,4.0
502_1305,5.0
502_1318,1.0
502_1327,1.0
502_1332,2.0
502_1340,2.0
502_1345,2.0
502_1353,1.0
502_1357,5.0
502_1361,2.0
502_1377,2.0
502_1381,4.0
502_1386,2.0
502_1399,3.0
502_1440,2.0
502_1449,2.0
502_1473,3.0
502_1486,4.0
502_1494,2.0
502_1498,2.0
502_1516,4.0
502_1532,2.0
503_5,4.0
503_38,5.0
503_48,3.0
503_58,4.0
503_91,2.0
503_105,1.0
503_130,5.0
503_134,4.0
503_140,4.0
503_191,1.0
503_225,4.0
503_237,1.0
503_242,5.0
503_265,5.0
503_284,5.0
503_322,3.0
503_345,2.0
503_348,4.0
503_393,3.0
503_431,4.0
503_490,4.0
503_567,3.0
503_568,4.0
503_575,1.0
503_595,4.0
503_618,2.0
503_737,4.0
503_738,5.0
503_770,1.0
503_800,4.0
503_816,3.0
503_899,5.0
503_911,2.0
503_1093,2.0
503_1166,3.0
503_1168,5.0
503_1223,5.0
503_1322,1.0
503_1357,4.0
503_1381,4.0
503_1429,3.0
503_1539,4.0
504_15,2.0
504_105,4.0
504_269,2.0
504_356,2.0
504_433,3.0
504_603,2.0
504_707,1.0
504_890,1.0
504_967,3.0
504_1229,1.0
504_1315,2.0
504_1318,1.0
504_1356,2.0
504_1522,1.0
505_34,4.0
505_40,4.0
505_104,3.0
505_130,4.0
505_220,4.0
505_242,4.0
505_254,4.0
505_378,5.0
505_460,4.0
505_729,4.0
505_783,2.0
505_807,1.0
505_832,3.0
505_913,4.0
505_943,5.0
505_1066,5.0
505_1113,3.0
505_1253,4.0
505_1338,4.0
505_1373,3.0
505_1481,2.0
506_7,4.0
506_79,3.0
506_98,3.0
506_106,3.0
506_118,5.0
506_147,3.0
506_152,3.0
506_154,3.0
506_175,1.0
506_210,1.0
506_221,1.0
506_232,1.0
506_235,1.0
506_253,2.0
506_259,2.0
506_272,3.0
506_284,3.0
506_293,4.0
506_327,1.0
506_335,4.0
506_375,4.0
506_397,3.0
506_437,2.0
506_459,2.0
506_464,2.0
506_477,4.0
506_509,4.0
506_514,2.0
506_526,1.0
506_541,1.0
506_550,4.0
506_553,1.0
506_575,4.0
506_583,4.0
506_593,4.0
506_620,1.0
506_626,4.0
506_647,1.0
506_678,1.0
506_697,2.0
506_734,4.0
506_738,4.0
506_746,1.0
506_838,3.0
506_842,3.0
506_860,1.0
506_912,5.0
506_915,3.0
506_920,4.0
506_922,1.0
506_944,3.0
506_963,4.0
506_982,1.0
506_1013,1.0
506_1034,4.0
506_1060,5.0
506_1071,3.0
506_1093,4.0
506_1101,1.0
506_1133,2.0
506_1135,4.0
506_1146,4.0
506_1150,4.0
506_1158,4.0
506_1178,4.0
506_1194,4.0
506_1218,3.0
506_1229,1.0
506_1234,4.0
506_1236,4.0
506_1250,1.0
506_1262,4.0
506_1304,3.0
506_1309,1.0
506_1311,4.0
506_1313,1.0
506_1316,2.0
506_1321,2.0
506_1322,1.0
506_1340,1.0
506_1343,4.0
506_1353,1.0
506_1357,3.0
506_1370,3.0
506_1371,1.0
506_1387,1.0
506_1393,5.0
506_1396,1.0
506_1407,5.0
506_1416,5.0
506_1418,1.0
506_1420,4.0
506_1429,3.0
506_1449,3.0
506_1457,1.0
506_1494,1.0
506_1514,5.0
506_1516,3.0
506_1520,4.0
507_299,4.0
507_707,2.0
507_909,3.0
507_1043,3.0
507_1409,1.0
508_4,3.0
508_7,4.0
508_34,4.0
508_191,4.0
508_203,5.0
508_460,3.0
508_588,5.0
508_780,2.0
508_832,3.0
508_1043,3.0
508_1150,4.0
508_1280,4.0
508_1281,5.0
508_1355,4.0
508_1357,3.0
508_1422,4.0
508_1445,4.0
508_1449,3.0
508_1498,2.0
509_277,3.0
509_375,4.0
509_459,3.0
509_816,3.0
509_899,3.0
509_909,3.0
509_1001,5.0
509_1054,3.0
509_1333,2.0
509_1484,3.0
509_1510,3.0
510_13,3.0
510_19,5.0
510_34,4.0
510_50,4.0
510_54,2.0
510_106,4.0
510_204,3.0
510_220,5.0
510_232,1.0
510_277,2.0
510_293,5.0
510_313,3.0
510_328,3.0
510_400,3.0
510_435,4.0
510_442,4.0
510_471,4.0
510_479,1.0
510_495,3.0
510_528,5.0
510_553,3.0
510_585,4.0
510_590,3.0
510_597,3.0
510_611,5.0
510_621,4.0
510_622,2.0
510_648,4.0
510_661,3.0
510_688,4.0
510_690,3.0
510_745,4.0
510_752,1.0
510_795,3.0
510_797,4.0
510_799,2.0
510_890,3.0
510_891,4.0
510_913,4.0
510_1010,2.0
510_1014,4.0
510_1022,4.0
510_1032,1.0
510_1061,1.0
510_1178,5.0
510_1195,5.0
510_1229,1.0
510_1253,3.0
510_1266,4.0
510_1333,4.0
510_1357,5.0
510_1399,4.0
510_1441,1.0
510_1452,2.0
510_1504,3.0
510_1516,4.0
511_409,2.0
511_512,1.0
511_532,2.0
511_578,5.0
511_714,2.0
511_744,2.0
511_878,1.0
511_1063,4.0
511_1166,1.0
511_1297,4.0
511_1323,4.0
511_1332,2.0
511_1507,3.0
511_1508,1.0
512_34,4.0
512_42,3.0
512_77,5.0
512_94,3.0
512_113,4.0
512_116,4.0
512_119,5.0
512_160,3.0
512_220,4.0
512_229,5.0
512_238,4.0
512_263,5.0
512_393,5.0
512_459,2.0
512_506,3.0
512_512,1.0
512_525,3.0
512_567,4.0
512_595,4.0
512_599,2.0
512_633,1.0
512_661,2.0
512_665,4.0
512_746,3.0
512_778,4.0
512_829,3.0
512_831,2.0
512_832,3.0
512_838,2.0
512_854,4.0
512_916,2.0
512_924,5.0
512_960,4.0
512_1015,4.0
512_1034,2.0
512_1079,5.0
512_1104,4.0
512_1124,4.0
512_1150,2.0
512_1195,3.0
512_1202,4.0
512_1240,2.0
512_1338,5.0
512_1398,2.0
512_1439,4.0
513_45,5.0
513_56,4.0
513_66,1.0
513_140,2.0
513_142,2.0
513_147,5.0
513_154,3.0
513_277,4.0
513_373,5.0
513_460,5.0
513_580,1.0
513_669,3.0
513_758,3.0
513_818,5.0
513_894,3.0
513_899,5.0
513_931,1.0
513_943,5.0
513_944,3.0
513_954,3.0
513_1018,2.0
513_1146,5.0
513_1152,1.0
513_1198,3.0
513_1220,4.0
513_1221,3.0
513_1237,5.0
513_1280,5.0
513_1495,4.0
513_1499,3.0
513_1516,5.0
514_661,3.0
514_706,2.0
514_807,1.0
514_878,1.0
514_926,4.0
514_1051,1.0
514_1119,3.0
515_56,2.0
515_58,3.0
515_237,1.0
515_313,3.0
515_345,1.0
515_391,3.0
515_396,3.0
515_403,1.0
515_419,1.0
515_442,1.0
515_502,3.0
515_642,1.0
515_676,4.0
515_693,2.0
515_712,4.0
515_787,1.0
515_828,4.0
515_850,2.0
515_1051,1.0
515_1061,1.0
515_1148,3.0
515_1166,1.0
515_1192,4.0
515_1196,3.0
515_1229,1.0
515_1232,1.0
515_1244,1.0
515_1298,2.0
515_1329,3.0
515_1372,1.0
515_1400,2.0
515_1409,1.0
515_1498,3.0
515_1503,3.0
515_1522,4.0
516_7,2.0
516_23,1.0
516_42,4.0
516_58,3.0
516_63,3.0
516_73,4.0
516_93,1.0
516_160,3.0
516_164,3.0
516_174,1.0
516_213,4.0
516_217,3.0
516_220,3.0
516_247,2.0
516_250,3.0
516_265,2.0
516_277,3.0
516_293,4.0
516_302,5.0
516_306,1.0
516_367,4.0
516_392,4.0
516_435,2.0
516_453,1.0
516_490,4.0
516_512,1.0
516_550,2.0
516_582,3.0
516_583,3.0
516_603,4.0
516_606,5.0
516_618,4.0
516_711,4.0
516_748,1.0
516_749,1.0
516_798,5.0
516_824,5.0
516_834,2.0
516_891,3.0
516_910,3.0
516_912,2.0
516_923,4.0
516_1004,4.0
516_1048,2.0
516_1063,4.0
516_1113,2.0
516_1124,2.0
516_1133,5.0
516_1146,4.0
516_1150,5.0
516_1168,3.0
516_1178,2.0
516_1192,1.0
516_1201,2.0
516_1229,3.0
516_1289,5.0
516_1292,3.0
516_1316,5.0
516_1323,3.0
516_1357,2.0
516_1373,3.0
516_1381,4.0
516_1398,2.0
516_1399,3.0
516_1407,3.0
516_1415,3.0
516_1489,1.0
516_1492,4.0
516_1496,4.0
516_1508,2.0
517_7,2.0
517_15,4.0
517_45,4.0
517_53,3.0
517_58,4.0
517_119,4.0
517_133,5.0
517_140,4.0
517_152,3.0
517_190,4.0
517_225,1.0
517_242,5.0
517_265,2.0
517_269,2.0
517_284,4.0
517_299,4.0
517_304,1.0
517_306,1.0
517_335,3.0
517_392,3.0
517_417,5.0
517_437,3.0
517_451,2.0
517_490,1.0
517_513,4.0
517_525,3.0
517_549,1.0
517_559,1.0
517_566,2.0
517_567,4.0
517_573,5.0
517_575,1.0
517_580,1.0
517_603,1.0
517_653,3.0
517_696,3.0
517_734,4.0
517_791,4.0
517_816,3.0
517_818,2.0
517_819,1.0
517_837,3.0
517_842,4.0
517_934,3.0
517_956,2.0
517_960,4.0
517_1004,2.0
517_1036,4.0
517_1059,4.0
517_1093,5.0
517_1123,1.0
517_1135,4.0
517_1146,3.0
517_1192,1.0
517_1223,5.0
517_1238,5.0
517_1280,1.0
517_1286,3.0
517_1287,3.0
517_1296,2.0
517_1305,4.0
517_1318,1.0
517_1325,4.0
517_1392,5.0
517_1393,2.0
517_1400,2.0
517_1407,3.0
517_1420,5.0
517_1460,1.0
517_1495,1.0
517_1496,5.0
517_1516,3.0
517_1518,3.0
518_44,4.0
518_134,4.0
518_147,4.0
518_277,2.0
518_335,3.0
518_350,4.0
518_400,1.0
518_460,4.0
518_583,4.0
518_588,5.0
518_671,2.0
518_689,2.0
518_750,1.0
518_851,4.0
518_899,5.0
518_912,5.0
518_924,5.0
518_1009,3.0
518_1015,4.0
518_1031,4.0
518_1048,2.0
518_1075,4.0
518_1168,4.0
518_1221,4.0
518_1224,2.0
518_1253,3.0
518_1289,3.0
518_1398,2.0
518_1510,3.0
518_1531,3.0
519_68,4.0
519_154,1.0
519_223,2.0
519_285,2.0
519_502,5.0
519_812,2.0
519_1036,3.0
519_1227,3.0
519_1325,5.0
519_1392,1.0
519_1498,2.0
520_16,3.0
520_34,1.0
520_39,3.0
520_112,3.0
520_125,4.0
520_154,3.0
520_234,3.0
520_246,3.0
520_250,1.0
520_284,1.0
520_288,3.0
520_336,2.0
520_350,3.0
520_377,3.0
520_386,5.0
520_403,1.0
520_409,1.0
520_459,3.0
520_490,4.0
520_512,1.0
520_520,3.0
520_568,2.0
520_606,5.0
520_644,5.0
520_648,3.0
520_668,3.0
520_685,3.0
520_733,3.0
520_752,1.0
520_801,3.0
520_816,4.0
520_837,5.0
520_845,4.0
520_859,3.0
520_863,3.0
520_891,5.0
520_911,1.0
520_912,5.0
520_919,3.0
520_925,5.0
520_934,2.0
520_963,5.0
520_987,1.0
520_1032,3.0
520_1083,3.0
520_1086,3.0
520_1119,3.0
520_1139,1.0
520_1168,5.0
520_1177,4.0
520_1180,3.0
520_1224,4.0
520_1267,3.0
520_1288,3.0
520_1312,3.0
520_1313,2.0
520_1314,3.0
520_1327,3.0
520_1409,1.0
520_1412,3.0
520_1429,1.0
520_1498,3.0
520_1510,5.0
520_1535,1.0
521_191,1.0
521_319,1.0
521_621,2.0
521_690,3.0
521_723,5.0
521_764,4.0
521_828,2.0
521_1192,1.0
521_1481,2.0
522_4,3.0
522_24,3.0
522_93,3.0
522_277,3.0
522_284,5.0
522_460,4.0
522_490,4.0
522_1034,2.0
523_4,3.0
523_163,4.0
523_227,3.0
523_234,1.0
523_285,1.0
523_298,2.0
523_317,2.0
523_322,2.0
523_378,5.0
523_386,3.0
523_393,4.0
523_399,5.0
523_406,4.0
523_409,5.0
523_453,1.0
523_455,4.0
523_477,4.0
523_509,4.0
523_513,4.0
523_516,3.0
523_567,3.0
523_568,3.0
523_670,3.0
523_671,4.0
523_750,4.0
523_758,3.0
523_772,4.0
523_808,1.0
523_818,2.0
523_829,3.0
523_831,1.0
523_832,3.0
523_834,3.0
523_837,3.0
523_850,2.0
523_899,3.0
523_909,1.0
523_963,1.0
523_1009,2.0
523_1054,2.0
523_1060,2.0
523_1071,3.0
523_1133,3.0
523_1148,4.0
523_1166,2.0
523_1189,3.0
523_1218,2.0
523_1234,2.0
523_1238,3.0
523_1269,3.0
523_1280,1.0
523_1313,4.0
523_1315,1.0
523_1332,2.0
523_1398,2.0
523_1420,4.0
523_1439,2.0
523_1467,4.0
524_117,1.0
524_442,2.0
524_449,2.0
524_508,3.0
524_575,1.0
524_1030,3.0
524_1336,4.0
524_1387,3.0
524_1442,1.0
524_1468,2.0
524_1486,1.0
524_1500,5.0
525_27,1.0
525_340,3.0
525_510,2.0
525_552,3.0
525_580,1.0
525_787,1.0
525_909,3.0
525_1280,1.0
525_1299,3.0
525_1332,3.0
526_322,4.0
526_516,4.0
526_547,4.0
526_723,4.0
526_725,2.0
526_734,3.0
526_795,3.0
526_1036,3.0
526_1093,2.0
526_1119,2.0
526_1152,5.0
526_1280,1.0
